date,VPS,SJK Seinäjoki,FC Lahti,HJK,KuPS,RoPS,IFK Mariehamn,FC Honka,FC Ilves,PS Kemi Kings,TPS,Inter Turku,Ekenäs IF,AC Kajaani,FC Haka,HJK Klubi 04,JJK Jyväskylä,FF Jaro,AC Oulu,KPV,KTP,HIFK,Gnistan,TPV Tampere,JIPPO Joensuu,MyPa,Musan Salama,Mikkelin Palloilijat,SJK Seinäjoki Akatemia,PK-35
2018-12-19,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-20,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-21,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-22,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-23,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-24,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-25,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-26,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-27,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-28,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-29,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-30,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2018-12-31,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-01,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-02,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-03,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-04,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-05,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-06,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-07,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-08,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-09,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-10,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-11,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-12,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-13,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-14,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-15,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-16,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-17,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1276.7904639024018,1280.7105092399079,1129.107661179919,1289.082670596836,1203.158423430548,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-18,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,,,,,,,,
2019-01-19,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,1212.5,,,,,,,
2019-01-20,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,1212.5,,,,,1200.0,,
2019-01-21,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,1212.5,,,,,1200.0,,
2019-01-22,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,1212.5,,,,,1200.0,,
2019-01-23,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,1212.5,,,,,1200.0,,
2019-01-24,1166.3455362347136,1139.8168307475862,1147.7637039525443,1365.4141237827332,1261.6802997229654,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1137.0884794501826,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1270.1361411573598,1151.9199149958613,1292.7035686537324,1212.5,,,,,1200.0,,
2019-01-25,1177.8929398885978,1128.269427093702,1147.7637039525443,1365.4141237827332,1261.9844630206924,1280.7105092399079,1129.107661179919,1289.082670596836,1218.2685876099845,1096.3515598118702,1151.8274859988262,1178.4145117944695,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1292.7035686537324,1212.5,1185.2609934513564,,,,1200.0,,
2019-01-26,1177.8929398885978,1128.269427093702,1165.0850607127395,1365.4141237827332,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1096.3515598118702,1151.8274859988262,1189.1523694159973,1258.3092484032816,1130.5044684153763,1237.6625768662936,1101.596810576766,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1292.7035686537324,1212.5,1185.2609934513564,,,,1200.0,,
2019-01-27,1177.8929398885978,1128.269427093702,1165.0850607127395,1365.4141237827332,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1096.3515598118702,1151.8274859988262,1189.1523694159973,1258.3092484032816,1130.5044684153763,1237.6625768662936,1117.5454260718784,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1292.7035686537324,1212.5,1185.2609934513564,,,,1200.0,,
2019-01-28,1177.8929398885978,1128.269427093702,1165.0850607127395,1365.4141237827332,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1096.3515598118702,1151.8274859988262,1189.1523694159973,1258.3092484032816,1130.5044684153763,1237.6625768662936,1117.5454260718784,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1292.7035686537324,1212.5,1185.2609934513564,,,,1200.0,,
2019-01-29,1177.8929398885978,1128.269427093702,1165.0850607127395,1375.3356846270663,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1096.3515598118702,1151.8274859988262,1189.1523694159973,1258.3092484032816,1130.5044684153763,1237.6625768662936,1117.5454260718784,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1282.7820078093994,1212.5,1185.2609934513564,,,,1200.0,,
2019-01-30,1177.8929398885978,1128.269427093702,1165.0850607127395,1375.3356846270663,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1096.3515598118702,1151.8274859988262,1189.1523694159973,1258.3092484032816,1130.5044684153763,1237.6625768662936,1117.5454260718784,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1282.7820078093994,1212.5,1185.2609934513564,,,,1200.0,,
2019-01-31,1177.8929398885978,1128.269427093702,1165.0850607127395,1375.3356846270663,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1096.3515598118702,1151.8274859988262,1189.1523694159973,1258.3092484032816,1130.5044684153763,1237.6625768662936,1117.5454260718784,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1282.7820078093994,1212.5,1185.2609934513564,,,,1200.0,,
2019-02-01,1177.8929398885978,1128.269427093702,1165.0850607127395,1375.3356846270663,1261.9844630206924,1278.487859752969,1118.3698035583911,1271.7613138366407,1220.4912370969234,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1130.5044684153763,1237.6625768662936,1117.5454260718784,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1282.7820078093994,1212.5,1185.2609934513564,,,,1200.0,,
2019-02-02,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1229.7490787935876,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-03,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1229.7490787935876,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-04,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1229.7490787935876,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-05,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1229.7490787935876,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-06,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1229.7490787935876,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-07,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1229.7490787935876,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1269.8319778596328,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-08,1193.3606503394863,1119.0115853970378,1181.6646741082336,1367.4743369030907,1246.5167525698039,1278.487859752969,1126.2311512823667,1271.7613138366407,1243.684812904745,1087.4737881949882,1168.0428693465863,1189.1523694159973,1242.0938650555215,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1151.9199149958613,1266.2023944139053,1224.983826877657,1195.8071193970168,,,,1200.0,,
2019-02-09,1208.8634973012818,1123.403529706386,1181.6646741082336,1349.0683990129492,1242.1248082604557,1262.9850127911734,1126.2311512823667,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-10,1208.8634973012818,1123.403529706386,1167.187045474063,1349.0683990129492,1242.1248082604557,1262.9850127911734,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-11,1208.8634973012818,1123.403529706386,1167.187045474063,1349.0683990129492,1242.1248082604557,1262.9850127911734,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-12,1208.8634973012818,1123.403529706386,1167.187045474063,1349.0683990129492,1242.1248082604557,1262.9850127911734,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-13,1208.8634973012818,1123.403529706386,1167.187045474063,1349.0683990129492,1242.1248082604557,1262.9850127911734,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-14,1208.8634973012818,1123.403529706386,1167.187045474063,1349.0683990129492,1242.1248082604557,1262.9850127911734,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-15,1208.8634973012818,1123.403529706386,1167.187045474063,1349.0683990129492,1242.1248082604557,1262.9850127911734,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1154.9632154660833,1207.5583073061389,1227.9383483275258,1119.958342469716,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1255.8962437484754,1164.9995688763643,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-16,1198.0453752437477,1115.6715729077503,1181.133016423158,1349.0683990129492,1242.1248082604557,1270.7169695898092,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1141.2080580820614,1193.612336357044,1238.1983925399225,1133.7134998537379,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1266.7143658060095,1154.7395246639676,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-17,1198.0453752437477,1115.6715729077503,1181.133016423158,1349.0683990129492,1242.1248082604557,1270.7169695898092,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1141.2080580820614,1193.612336357044,1238.1983925399225,1133.7134998537379,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1266.7143658060095,1154.7395246639676,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-18,1198.0453752437477,1115.6715729077503,1181.133016423158,1349.0683990129492,1242.1248082604557,1270.7169695898092,1140.7087799165372,1284.0613326980383,1243.684812904745,1087.4737881949882,1141.2080580820614,1193.612336357044,1238.1983925399225,1133.7134998537379,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1266.7143658060095,1154.7395246639676,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
2019-02-19,1198.0453752437477,1115.6715729077503,1181.133016423158,1334.2564977128573,1242.1248082604557,1270.7169695898092,1140.7087799165372,1298.8732339981302,1243.684812904745,1087.4737881949882,1141.2080580820614,1193.612336357044,1238.1983925399225,1133.7134998537379,1237.6625768662936,1107.9575003809887,1105.6191217747419,1196.875052960613,1244.6286220722616,1266.7143658060095,1154.7395246639676,1253.9023755525077,1224.983826877657,1209.9626361250125,,,,1200.0,,
